  0.10000E+01   0.00000E+00     0.00000E+00    -0.51418E-02  -0.44931E-01  -0.40756E+01
  0.99452E+00   0.10453E+00     0.00000E+00     0.00000E+00  -0.41980E+00   0.49417E+00
  0.97815E+00   0.20791E+00     0.00000E+00     0.00000E+00  -0.83175E+00   0.10364E+01
  0.95106E+00   0.30902E+00     0.00000E+00     0.00000E+00  -0.12358E+01   0.15428E+01
  0.91355E+00   0.40674E+00     0.00000E+00     0.00000E+00  -0.16266E+01   0.20319E+01
  0.86603E+00   0.50000E+00     0.00000E+00     0.00000E+00  -0.19996E+01   0.24986E+01
  0.80902E+00   0.58779E+00     0.00000E+00     0.00000E+00  -0.23508E+01   0.29379E+01
  0.74314E+00   0.66913E+00     0.00000E+00     0.00000E+00  -0.26762E+01   0.33450E+01
  0.66913E+00   0.74314E+00     0.00000E+00     0.00000E+00  -0.29724E+01   0.37154E+01
  0.58779E+00   0.80902E+00     0.00000E+00     0.00000E+00  -0.32360E+01   0.40451E+01
  0.50000E+00   0.86603E+00     0.00000E+00     0.00000E+00  -0.34641E+01   0.43303E+01
  0.40674E+00   0.91355E+00     0.00000E+00     0.00000E+00  -0.36542E+01   0.45680E+01
  0.30902E+00   0.95106E+00     0.00000E+00     0.00000E+00  -0.38043E+01   0.47557E+01
  0.20791E+00   0.97815E+00     0.00000E+00     0.00000E+00  -0.39127E+01   0.48912E+01
  0.10453E+00   0.99452E+00     0.00000E+00     0.00000E+00  -0.39782E+01   0.49731E+01
  0.28328E-15   0.10000E+01     0.00000E+00     0.00000E+00  -0.40001E+01   0.50005E+01
 -0.10453E+00   0.99452E+00     0.00000E+00     0.00000E+00  -0.39782E+01   0.49731E+01
 -0.20791E+00   0.97815E+00     0.00000E+00     0.00000E+00  -0.39127E+01   0.48912E+01
 -0.30902E+00   0.95106E+00     0.00000E+00     0.00000E+00  -0.38043E+01   0.47557E+01
 -0.40674E+00   0.91355E+00     0.00000E+00     0.00000E+00  -0.36542E+01   0.45680E+01
 -0.50000E+00   0.86603E+00     0.00000E+00     0.00000E+00  -0.34641E+01   0.43303E+01
 -0.58779E+00   0.80902E+00     0.00000E+00     0.00000E+00  -0.32360E+01   0.40451E+01
 -0.66913E+00   0.74314E+00     0.00000E+00     0.00000E+00  -0.29724E+01   0.37154E+01
 -0.74314E+00   0.66913E+00     0.00000E+00     0.00000E+00  -0.26762E+01   0.33450E+01
 -0.80902E+00   0.58779E+00     0.00000E+00     0.00000E+00  -0.23508E+01   0.29379E+01
 -0.86603E+00   0.50000E+00     0.00000E+00     0.00000E+00  -0.19996E+01   0.24986E+01
 -0.91355E+00   0.40674E+00     0.00000E+00     0.00000E+00  -0.16266E+01   0.20319E+01
 -0.95106E+00   0.30902E+00     0.00000E+00     0.00000E+00  -0.12358E+01   0.15428E+01
 -0.97815E+00   0.20791E+00     0.00000E+00     0.00000E+00  -0.83175E+00   0.10364E+01
 -0.99452E+00   0.10453E+00     0.00000E+00     0.00000E+00  -0.41980E+00   0.49417E+00
 -0.10000E+01   0.56655E-15     0.00000E+00     0.00000E+00  -0.44931E-01   0.33867E+00
