 title = "traektorie"
 variables = "x", "y", "t", "c"
ZONE T="area1", I=82, F=POINT
   -0.36000E+01     0.30978E-03     0.14461E+01     0.15264E+01
   -0.35500E+01     0.30481E-03     0.14982E+01     0.16485E+01
   -0.35000E+01     0.30016E-03     0.15504E+01     0.18042E+01
   -0.34500E+01     0.29582E-03     0.16027E+01     0.20080E+01
   -0.34000E+01     0.29178E-03     0.16552E+01     0.22835E+01
   -0.33500E+01     0.28802E-03     0.17077E+01     0.26727E+01
   -0.33000E+01     0.28453E-03     0.17604E+01     0.32593E+01
   -0.32500E+01     0.28132E-03     0.18132E+01     0.42347E+01
   -0.32000E+01     0.27836E-03     0.18662E+01     0.61555E+01
   -0.31500E+01     0.27566E-03     0.19194E+01     0.11611E+02
   -0.31000E+01     0.27320E-03     0.19727E+01     0.13092E+03
   -0.30500E+01     0.27099E-03     0.20263E+01    -0.13811E+02
   -0.30000E+01     0.26901E-03     0.20801E+01    -0.65242E+01
   -0.29500E+01     0.26727E-03     0.21341E+01    -0.42717E+01
   -0.29000E+01     0.26576E-03     0.21883E+01    -0.31864E+01
   -0.28500E+01     0.26448E-03     0.22429E+01    -0.25560E+01
   -0.28000E+01     0.26343E-03     0.22977E+01    -0.21513E+01
   -0.27500E+01     0.26261E-03     0.23529E+01    -0.18764E+01
   -0.27000E+01     0.26201E-03     0.24084E+01    -0.16849E+01
   -0.26500E+01     0.26165E-03     0.24643E+01    -0.15524E+01
   -0.26000E+01     0.26152E-03     0.25206E+01    -0.14658E+01
   -0.25500E+01     0.26163E-03     0.25774E+01    -0.14195E+01
   -0.25000E+01     0.26198E-03     0.26346E+01    -0.14140E+01
   -0.24500E+01     0.26259E-03     0.26924E+01    -0.14576E+01
   -0.24000E+01     0.26345E-03     0.27507E+01    -0.15721E+01
   -0.23500E+01     0.26459E-03     0.28097E+01    -0.18136E+01
   -0.23000E+01     0.26600E-03     0.28694E+01    -0.23520E+01
   -0.22500E+01     0.26772E-03     0.29298E+01    -0.40073E+01
   -0.22000E+01     0.26975E-03     0.29910E+01    -0.65540E+02
   -0.21500E+01     0.27211E-03     0.30532E+01     0.34664E+01
   -0.21000E+01     0.27483E-03     0.31163E+01     0.14830E+01
   -0.20500E+01     0.27793E-03     0.31805E+01     0.86421E+00
   -0.20000E+01     0.28144E-03     0.32459E+01     0.57001E+00
   -0.19500E+01     0.28541E-03     0.33127E+01     0.40214E+00
   -0.19000E+01     0.28986E-03     0.33809E+01     0.29598E+00
   -0.18500E+01     0.29486E-03     0.34507E+01     0.22425E+00
   -0.18000E+01     0.30045E-03     0.35225E+01     0.17350E+00
   -0.17500E+01     0.30670E-03     0.35963E+01     0.13635E+00
   -0.17000E+01     0.31370E-03     0.36724E+01     0.10845E+00
   -0.16500E+01     0.32154E-03     0.37513E+01     0.87066E-01
   -0.16000E+01     0.33033E-03     0.38332E+01     0.70401E-01
   -0.15500E+01     0.34020E-03     0.39186E+01     0.57239E-01
   -0.15000E+01     0.35132E-03     0.40082E+01     0.46728E-01
   -0.14500E+01     0.36389E-03     0.41027E+01     0.38257E-01
   -0.14000E+01     0.37815E-03     0.42030E+01     0.31379E-01
   -0.13500E+01     0.39441E-03     0.43103E+01     0.25759E-01
   -0.13000E+01     0.41305E-03     0.44263E+01     0.21146E-01
   -0.12500E+01     0.43454E-03     0.45532E+01     0.17349E-01
   -0.12000E+01     0.45950E-03     0.46942E+01     0.14224E-01
   -0.11500E+01     0.48866E-03     0.48543E+01     0.11666E-01
   -0.11000E+01     0.52285E-03     0.50408E+01     0.96124E-02
   -0.10500E+01     0.56283E-03     0.52672E+01     0.80752E-02
   -0.10000E+01     0.60807E-03     0.55587E+01     0.73255E-02
   -0.95000E+00     0.65471E-03     0.59724E+01     0.15699E-02
ZONE T="area4", I=82, F=POINT
   -0.50000E+01     0.22141E-02     0.00000E+00     0.10000E+01
   -0.49500E+01     0.21971E-02     0.51668E-01     0.10050E+01
   -0.49000E+01     0.21741E-02     0.10333E+00     0.10053E+01
   -0.48500E+01     0.21520E-02     0.15496E+00     0.10044E+01
   -0.48000E+01     0.21310E-02     0.20658E+00     0.10036E+01
   -0.47500E+01     0.21111E-02     0.25818E+00     0.10028E+01
   -0.47000E+01     0.20922E-02     0.30976E+00     0.10021E+01
   -0.46500E+01     0.20743E-02     0.36132E+00     0.10014E+01
   -0.46000E+01     0.20574E-02     0.41286E+00     0.10006E+01
   -0.45500E+01     0.20414E-02     0.46438E+00     0.99989E+00
   -0.45000E+01     0.20264E-02     0.51590E+00     0.99915E+00
   -0.44500E+01     0.20121E-02     0.56741E+00     0.99839E+00
   -0.44000E+01     0.19988E-02     0.61891E+00     0.99762E+00
   -0.43500E+01     0.19862E-02     0.67042E+00     0.99682E+00
   -0.43000E+01     0.19744E-02     0.72192E+00     0.99598E+00
   -0.42500E+01     0.19633E-02     0.77343E+00     0.99511E+00
   -0.42000E+01     0.19530E-02     0.82495E+00     0.99420E+00
   -0.41500E+01     0.19433E-02     0.87648E+00     0.99324E+00
   -0.41000E+01     0.19344E-02     0.92804E+00     0.99221E+00
   -0.40500E+01     0.19261E-02     0.97961E+00     0.99115E+00
   -0.40000E+01     0.19184E-02     0.10312E+01     0.99001E+00
   -0.39500E+01     0.19114E-02     0.10828E+01     0.98879E+00
   -0.39000E+01     0.19050E-02     0.11345E+01     0.98751E+00
   -0.38500E+01     0.18992E-02     0.11862E+01     0.98613E+00
   -0.38000E+01     0.18940E-02     0.12380E+01     0.98468E+00
   -0.37500E+01     0.18893E-02     0.12898E+01     0.98312E+00
   -0.37000E+01     0.18853E-02     0.13417E+01     0.98147E+00
   -0.36500E+01     0.18818E-02     0.13937E+01     0.97970E+00
   -0.36000E+01     0.18789E-02     0.14457E+01     0.97781E+00
   -0.35500E+01     0.18766E-02     0.14978E+01     0.97580E+00
   -0.35000E+01     0.18749E-02     0.15500E+01     0.97366E+00
   -0.34500E+01     0.18737E-02     0.16024E+01     0.97137E+00
   -0.34000E+01     0.18731E-02     0.16548E+01     0.96893E+00
   -0.33500E+01     0.18731E-02     0.17073E+01     0.96633E+00
   -0.33000E+01     0.18738E-02     0.17600E+01     0.96356E+00
   -0.32500E+01     0.18750E-02     0.18128E+01     0.96060E+00
   -0.32000E+01     0.18768E-02     0.18658E+01     0.95746E+00
   -0.31500E+01     0.18794E-02     0.19190E+01     0.95411E+00
   -0.31000E+01     0.18825E-02     0.19723E+01     0.95055E+00
   -0.30500E+01     0.18864E-02     0.20259E+01     0.94675E+00
   -0.30000E+01     0.18910E-02     0.20797E+01     0.94272E+00
   -0.29500E+01     0.18964E-02     0.21337E+01     0.93843E+00
   -0.29000E+01     0.19025E-02     0.21879E+01     0.93386E+00
   -0.28500E+01     0.19094E-02     0.22424E+01     0.92901E+00
   -0.28000E+01     0.19173E-02     0.22973E+01     0.92386E+00
   -0.27500E+01     0.19260E-02     0.23524E+01     0.91839E+00
   -0.27000E+01     0.19358E-02     0.24080E+01     0.91259E+00
   -0.26500E+01     0.19465E-02     0.24639E+01     0.90643E+00
   -0.26000E+01     0.19584E-02     0.25202E+01     0.89990E+00
   -0.25500E+01     0.19714E-02     0.25769E+01     0.89297E+00
   -0.25000E+01     0.19857E-02     0.26342E+01     0.88563E+00
   -0.24500E+01     0.20014E-02     0.26919E+01     0.87786E+00
   -0.24000E+01     0.20185E-02     0.27503E+01     0.86963E+00
   -0.23500E+01     0.20372E-02     0.28093E+01     0.86091E+00
   -0.23000E+01     0.20576E-02     0.28689E+01     0.85170E+00
   -0.22500E+01     0.20799E-02     0.29293E+01     0.84196E+00
   -0.22000E+01     0.21042E-02     0.29906E+01     0.83166E+00
   -0.21500E+01     0.21307E-02     0.30527E+01     0.82078E+00
   -0.21000E+01     0.21596E-02     0.31158E+01     0.80929E+00
   -0.20500E+01     0.21912E-02     0.31800E+01     0.79717E+00
   -0.20000E+01     0.22258E-02     0.32454E+01     0.78438E+00
   -0.19500E+01     0.22635E-02     0.33122E+01     0.77091E+00
   -0.19000E+01     0.23049E-02     0.33804E+01     0.75670E+00
   -0.18500E+01     0.23504E-02     0.34503E+01     0.74175E+00
   -0.18000E+01     0.24003E-02     0.35220E+01     0.72601E+00
   -0.17500E+01     0.24553E-02     0.35958E+01     0.70946E+00
   -0.17000E+01     0.25161E-02     0.36719E+01     0.69206E+00
   -0.16500E+01     0.25833E-02     0.37507E+01     0.67378E+00
   -0.16000E+01     0.26581E-02     0.38326E+01     0.65458E+00
   -0.15500E+01     0.27414E-02     0.39181E+01     0.63445E+00
   -0.15000E+01     0.28346E-02     0.40077E+01     0.61334E+00
   -0.14500E+01     0.29393E-02     0.41021E+01     0.59123E+00
   -0.14000E+01     0.30576E-02     0.42024E+01     0.56809E+00
   -0.13500E+01     0.31920E-02     0.43097E+01     0.54390E+00
   -0.13000E+01     0.33455E-02     0.44257E+01     0.51863E+00
   -0.12500E+01     0.35221E-02     0.45526E+01     0.49230E+00
   -0.12000E+01     0.37266E-02     0.46936E+01     0.46494E+00
   -0.11500E+01     0.39651E-02     0.48536E+01     0.43664E+00
   -0.11000E+01     0.42444E-02     0.50401E+01     0.40771E+00
   -0.10500E+01     0.45706E-02     0.52663E+01     0.37893E+00
   -0.10000E+01     0.49394E-02     0.55576E+01     0.35199E+00
   -0.95001E+00     0.53196E-02     0.59707E+01     0.33899E+00
ZONE T="area5", I=82, F=POINT
   -0.50000E+01     0.52483E-02     0.00000E+00     0.10000E+01
   -0.49500E+01     0.52326E-02     0.51627E-01     0.10030E+01
   -0.49000E+01     0.52095E-02     0.10324E+00     0.10024E+01
   -0.48500E+01     0.51870E-02     0.15484E+00     0.10010E+01
   -0.48000E+01     0.51656E-02     0.20641E+00     0.99978E+00
   -0.47500E+01     0.51452E-02     0.25797E+00     0.99858E+00
   -0.47000E+01     0.51259E-02     0.30951E+00     0.99742E+00
   -0.46500E+01     0.51078E-02     0.36104E+00     0.99630E+00
   -0.46000E+01     0.50907E-02     0.41254E+00     0.99519E+00
   -0.45500E+01     0.50746E-02     0.46404E+00     0.99410E+00
   -0.45000E+01     0.50596E-02     0.51553E+00     0.99302E+00
   -0.44500E+01     0.50456E-02     0.56701E+00     0.99194E+00
   -0.44000E+01     0.50327E-02     0.61848E+00     0.99086E+00
   -0.43500E+01     0.50206E-02     0.66996E+00     0.98975E+00
   -0.43000E+01     0.50096E-02     0.72144E+00     0.98864E+00
   -0.42500E+01     0.49995E-02     0.77292E+00     0.98750E+00
   -0.42000E+01     0.49903E-02     0.82442E+00     0.98632E+00
   -0.41500E+01     0.49821E-02     0.87593E+00     0.98512E+00
   -0.41000E+01     0.49748E-02     0.92747E+00     0.98387E+00
   -0.40500E+01     0.49684E-02     0.97902E+00     0.98257E+00
   -0.40000E+01     0.49629E-02     0.10306E+01     0.98122E+00
   -0.39500E+01     0.49583E-02     0.10822E+01     0.97981E+00
   -0.39000E+01     0.49547E-02     0.11339E+01     0.97833E+00
   -0.38500E+01     0.49520E-02     0.11856E+01     0.97678E+00
   -0.38000E+01     0.49502E-02     0.12373E+01     0.97514E+00
   -0.37500E+01     0.49493E-02     0.12891E+01     0.97342E+00
   -0.37000E+01     0.49495E-02     0.13410E+01     0.97160E+00
   -0.36500E+01     0.49506E-02     0.13930E+01     0.96968E+00
   -0.36000E+01     0.49527E-02     0.14450E+01     0.96765E+00
   -0.35500E+01     0.49558E-02     0.14971E+01     0.96550E+00
   -0.35000E+01     0.49600E-02     0.15493E+01     0.96322E+00
   -0.34500E+01     0.49653E-02     0.16016E+01     0.96081E+00
   -0.34000E+01     0.49718E-02     0.16540E+01     0.95825E+00
   -0.33500E+01     0.49794E-02     0.17065E+01     0.95554E+00
   -0.33000E+01     0.49883E-02     0.17592E+01     0.95266E+00
   -0.32500E+01     0.49984E-02     0.18120E+01     0.94960E+00
   -0.32000E+01     0.50099E-02     0.18650E+01     0.94636E+00
   -0.31500E+01     0.50228E-02     0.19182E+01     0.94292E+00
   -0.31000E+01     0.50372E-02     0.19715E+01     0.93927E+00
   -0.30500E+01     0.50531E-02     0.20250E+01     0.93539E+00
   -0.30000E+01     0.50708E-02     0.20788E+01     0.93127E+00
   -0.29500E+01     0.50901E-02     0.21328E+01     0.92691E+00
   -0.29000E+01     0.51114E-02     0.21870E+01     0.92228E+00
   -0.28500E+01     0.51346E-02     0.22416E+01     0.91736E+00
   -0.28000E+01     0.51600E-02     0.22964E+01     0.91215E+00
   -0.27500E+01     0.51877E-02     0.23516E+01     0.90663E+00
   -0.27000E+01     0.52177E-02     0.24071E+01     0.90077E+00
   -0.26500E+01     0.52504E-02     0.24630E+01     0.89456E+00
   -0.26000E+01     0.52859E-02     0.25193E+01     0.88799E+00
   -0.25500E+01     0.53244E-02     0.25760E+01     0.88102E+00
   -0.25000E+01     0.53661E-02     0.26332E+01     0.87365E+00
   -0.24500E+01     0.54114E-02     0.26910E+01     0.86585E+00
   -0.24000E+01     0.54605E-02     0.27494E+01     0.85759E+00
   -0.23500E+01     0.55137E-02     0.28083E+01     0.84886E+00
   -0.23000E+01     0.55714E-02     0.28680E+01     0.83963E+00
   -0.22500E+01     0.56341E-02     0.29284E+01     0.82987E+00
   -0.22000E+01     0.57021E-02     0.29896E+01     0.81956E+00
   -0.21500E+01     0.57760E-02     0.30518E+01     0.80868E+00
   -0.21000E+01     0.58564E-02     0.31149E+01     0.79719E+00
   -0.20500E+01     0.59439E-02     0.31791E+01     0.78508E+00
   -0.20000E+01     0.60393E-02     0.32445E+01     0.77230E+00
   -0.19500E+01     0.61434E-02     0.33112E+01     0.75884E+00
   -0.19000E+01     0.62573E-02     0.33794E+01     0.74466E+00
   -0.18500E+01     0.63820E-02     0.34493E+01     0.72972E+00
   -0.18000E+01     0.65190E-02     0.35210E+01     0.71401E+00
   -0.17500E+01     0.66696E-02     0.35948E+01     0.69749E+00
   -0.17000E+01     0.68358E-02     0.36709E+01     0.68013E+00
   -0.16500E+01     0.70197E-02     0.37497E+01     0.66189E+00
   -0.16000E+01     0.72237E-02     0.38316E+01     0.64274E+00
   -0.15500E+01     0.74510E-02     0.39170E+01     0.62265E+00
   -0.15000E+01     0.77052E-02     0.40066E+01     0.60159E+00
   -0.14500E+01     0.79907E-02     0.41010E+01     0.57954E+00
   -0.14000E+01     0.83130E-02     0.42013E+01     0.55645E+00
   -0.13500E+01     0.86789E-02     0.43085E+01     0.53232E+00
   -0.13000E+01     0.90968E-02     0.44245E+01     0.50713E+00
   -0.12500E+01     0.95773E-02     0.45513E+01     0.48088E+00
   -0.12000E+01     0.10134E-01     0.46923E+01     0.45361E+00
   -0.11500E+01     0.10782E-01     0.48521E+01     0.42547E+00
   -0.11000E+01     0.11542E-01     0.50385E+01     0.39678E+00
   -0.10500E+01     0.12428E-01     0.52645E+01     0.36851E+00
   -0.10000E+01     0.13431E-01     0.55551E+01     0.34271E+00
   -0.95005E+00     0.14463E-01     0.59666E+01     0.33315E+00
ZONE T="area6", I=82, F=POINT
   -0.50000E+01     0.10251E-01     0.00000E+00     0.10000E+01
   -0.49500E+01     0.10235E-01     0.51529E-01     0.10014E+01
   -0.49000E+01     0.10210E-01     0.10304E+00     0.99861E+00
   -0.48500E+01     0.10186E-01     0.15455E+00     0.99525E+00
   -0.48000E+01     0.10162E-01     0.20604E+00     0.99206E+00
   -0.47500E+01     0.10140E-01     0.25751E+00     0.98903E+00
   -0.47000E+01     0.10119E-01     0.30897E+00     0.98614E+00
   -0.46500E+01     0.10099E-01     0.36042E+00     0.98337E+00
   -0.46000E+01     0.10081E-01     0.41185E+00     0.98071E+00
   -0.45500E+01     0.10064E-01     0.46328E+00     0.97815E+00
   -0.45000E+01     0.10048E-01     0.51470E+00     0.97568E+00
   -0.44500E+01     0.10034E-01     0.56612E+00     0.97328E+00
   -0.44000E+01     0.10021E-01     0.61754E+00     0.97095E+00
   -0.43500E+01     0.10009E-01     0.66896E+00     0.96868E+00
   -0.43000E+01     0.99982E-02     0.72038E+00     0.96645E+00
   -0.42500E+01     0.99890E-02     0.77182E+00     0.96426E+00
   -0.42000E+01     0.99811E-02     0.82327E+00     0.96210E+00
   -0.41500E+01     0.99745E-02     0.87473E+00     0.95995E+00
   -0.41000E+01     0.99693E-02     0.92622E+00     0.95781E+00
   -0.40500E+01     0.99654E-02     0.97773E+00     0.95568E+00
   -0.40000E+01     0.99629E-02     0.10293E+01     0.95353E+00
   -0.39500E+01     0.99619E-02     0.10809E+01     0.95138E+00
   -0.39000E+01     0.99623E-02     0.11325E+01     0.94919E+00
   -0.38500E+01     0.99641E-02     0.11841E+01     0.94698E+00
   -0.38000E+01     0.99675E-02     0.12359E+01     0.94472E+00
   -0.37500E+01     0.99724E-02     0.12876E+01     0.94242E+00
   -0.37000E+01     0.99790E-02     0.13395E+01     0.94005E+00
   -0.36500E+01     0.99872E-02     0.13914E+01     0.93762E+00
   -0.36000E+01     0.99972E-02     0.14434E+01     0.93511E+00
   -0.35500E+01     0.10009E-01     0.14955E+01     0.93251E+00
   -0.35000E+01     0.10023E-01     0.15476E+01     0.92982E+00
   -0.34500E+01     0.10038E-01     0.15999E+01     0.92702E+00
   -0.34000E+01     0.10056E-01     0.16523E+01     0.92411E+00
   -0.33500E+01     0.10076E-01     0.17048E+01     0.92107E+00
   -0.33000E+01     0.10098E-01     0.17575E+01     0.91789E+00
   -0.32500E+01     0.10122E-01     0.18103E+01     0.91457E+00
   -0.32000E+01     0.10149E-01     0.18632E+01     0.91108E+00
   -0.31500E+01     0.10179E-01     0.19164E+01     0.90742E+00
   -0.31000E+01     0.10211E-01     0.19697E+01     0.90358E+00
   -0.30500E+01     0.10247E-01     0.20232E+01     0.89953E+00
   -0.30000E+01     0.10286E-01     0.20770E+01     0.89527E+00
   -0.29500E+01     0.10328E-01     0.21309E+01     0.89079E+00
   -0.29000E+01     0.10374E-01     0.21852E+01     0.88607E+00
   -0.28500E+01     0.10424E-01     0.22397E+01     0.88109E+00
   -0.28000E+01     0.10478E-01     0.22945E+01     0.87584E+00
   -0.27500E+01     0.10536E-01     0.23496E+01     0.87029E+00
   -0.27000E+01     0.10599E-01     0.24051E+01     0.86445E+00
   -0.26500E+01     0.10668E-01     0.24610E+01     0.85827E+00
   -0.26000E+01     0.10742E-01     0.25173E+01     0.85175E+00
   -0.25500E+01     0.10822E-01     0.25740E+01     0.84487E+00
   -0.25000E+01     0.10908E-01     0.26313E+01     0.83761E+00
   -0.24500E+01     0.11002E-01     0.26890E+01     0.82994E+00
   -0.24000E+01     0.11103E-01     0.27474E+01     0.82184E+00
   -0.23500E+01     0.11213E-01     0.28063E+01     0.81330E+00
   -0.23000E+01     0.11332E-01     0.28660E+01     0.80429E+00
   -0.22500E+01     0.11461E-01     0.29264E+01     0.79478E+00
   -0.22000E+01     0.11600E-01     0.29876E+01     0.78475E+00
   -0.21500E+01     0.11752E-01     0.30497E+01     0.77417E+00
   -0.21000E+01     0.11916E-01     0.31128E+01     0.76302E+00
   -0.20500E+01     0.12095E-01     0.31770E+01     0.75127E+00
   -0.20000E+01     0.12290E-01     0.32423E+01     0.73889E+00
   -0.19500E+01     0.12503E-01     0.33091E+01     0.72585E+00
   -0.19000E+01     0.12736E-01     0.33773E+01     0.71213E+00
   -0.18500E+01     0.12991E-01     0.34471E+01     0.69770E+00
   -0.18000E+01     0.13270E-01     0.35188E+01     0.68251E+00
   -0.17500E+01     0.13577E-01     0.35926E+01     0.66655E+00
   -0.17000E+01     0.13916E-01     0.36687E+01     0.64979E+00
   -0.16500E+01     0.14291E-01     0.37475E+01     0.63218E+00
   -0.16000E+01     0.14707E-01     0.38293E+01     0.61371E+00
   -0.15500E+01     0.15170E-01     0.39147E+01     0.59433E+00
   -0.15000E+01     0.15687E-01     0.40043E+01     0.57402E+00
