-0.9178000000000001	0.3971	0.	0.	-4.7658000000000005	5.1629000000000005
-0.9298000000000001	0.36810000000000004	0.	0.	-4.4175	4.7856000000000005
-0.9409000000000001	0.3387	0.	0.	-4.064900000000001	4.4035
-0.9511000000000001	0.309	0.	-0.0001	-3.7083000000000004	4.0172
-0.9603	0.27890000000000004	0.	0.	-3.3479	3.6268000000000002
-0.9686	0.24860000000000002	0.	0.	-2.9843	3.2329000000000003
-0.9760000000000001	0.21810000000000002	0.	0.	-2.6178	2.8358000000000003
-0.9823000000000001	0.18730000000000002	0.	0.	-2.2486	2.4359
-0.9877	0.1564	0.	0.	-1.8773000000000002	2.0336000000000003
-0.9922000000000001	0.1253	0.	0.	-1.504	1.6293
-0.9956	0.0941	0.	0.	-1.1293	1.2234
-0.9981000000000001	0.0627	0.	0.	-0.7535000000000001	0.8162
-0.9996	0.031400000000000004	0.	0.	-0.377	0.4083
-1.	0.	0.	0.	0.	0.
